corrDailyDust30,corrDailyPrecip30,corrDailyPDO,corrDailyMonthNoVolc
-6.15877951846769e-11,-3.11477257067869e-06,0.68,NaN
-6.49430226726686e-11,-2.17744563812822e-06,0.68,NaN
-6.57176816020474e-11,-1.39175671183857e-06,0.68,NaN
-6.71433596852935e-11,-1.90878127577544e-06,0.68,NaN
-6.83660353198665e-11,-2.79322656238773e-06,0.68,NaN
-6.88205103853004e-11,-4.9347964336458e-06,0.68,NaN
-7.35513239593539e-11,-6.81640031873848e-06,0.68,NaN
-9.17346857078822e-11,-7.11113057972966e-06,0.68,NaN
-1.10251430358178e-10,-8.29009140293752e-06,0.68,NaN
-1.27716545021405e-10,-8.21477928522028e-06,0.68,NaN
-1.27207051344115e-10,-8.27449388599351e-06,0.68,NaN
-1.02981859212409e-10,-8.10089966337888e-06,0.68,NaN
-8.38293228821388e-11,-8.30608218747961e-06,0.68,NaN
-8.08587590619603e-11,-8.82920526427355e-06,0.68,NaN
-8.26060359330477e-11,-5.46430029442124e-06,1.19,NaN
-8.48479006588404e-11,-2.97095791647542e-06,1.19,NaN
-8.50953291315493e-11,-2.99196750044439e-06,1.19,NaN
-8.55164102817028e-11,-2.23890635791441e-06,1.19,NaN
-8.7999765272475e-11,-5.32920240198644e-08,1.19,NaN
-9.07143142067577e-11,-5.74162357013979e-08,1.19,NaN
-1.01384406032979e-10,5.4665909681686e-07,1.19,NaN
-1.11619216995225e-10,1.18111747657974e-06,1.19,NaN
-1.23807129372184e-10,1.30258879041242e-06,1.19,NaN
-1.40660629150737e-10,1.27226769901823e-06,1.19,NaN
-1.55439089050038e-10,1.17664838007813e-06,1.19,NaN
-1.68575510721076e-10,1.09272073920279e-06,1.19,NaN
-1.81368920238731e-10,1.25115495460846e-06,1.19,NaN
-1.8868639952253e-10,8.43411020047342e-07,1.19,NaN
-1.94209042288404e-10,3.75149449236586e-07,1.19,NaN
-1.98012682202029e-10,8.27988316476387e-07,1.19,NaN
-2.02753158684386e-10,6.41578637677146e-07,1.19,NaN
-2.09965568483791e-10,5.56676483640439e-07,1.19,NaN
-2.18380159518174e-10,-7.8757930460976e-07,1.19,NaN
-2.26159633369697e-10,-2.08404719272755e-06,1.19,NaN
-2.31459636281397e-10,-2.34763708392415e-06,1.19,NaN
-2.34662194286761e-10,-2.63579836351135e-06,1.19,NaN
-2.36182934600944e-10,-2.63581588667767e-06,1.19,NaN
-2.36373787275314e-10,-1.32390624309731e-06,1.19,NaN
-2.34078528005114e-10,1.29651067194836e-06,1.19,NaN
-2.30976503533269e-10,1.08795419284756e-06,1.19,NaN
-2.30312122481059e-10,1.10463467208378e-06,1.19,NaN
-2.40898037120228e-10,1.00281901029264e-05,1.19,NaN
-2.64310215454236e-10,9.27080795383361e-06,1.19,NaN
-2.80269937817563e-10,1.06668488625502e-05,1.19,NaN
-2.7948859193107e-10,1.35598636979224e-05,1.72,NaN
-2.5537985318019e-10,9.63289547611827e-06,1.72,NaN
-2.10899916624763e-10,6.30076505589936e-06,1.72,NaN
-1.79695339050224e-10,9.78839699895432e-06,1.72,NaN
-1.57002488895431e-10,8.84440103028335e-06,1.72,NaN
-1.2953075979444e-10,8.56587973871717e-06,1.72,NaN
-1.08974468276973e-10,8.57833707082614e-06,1.72,NaN
-8.81345474871896e-11,7.91611608128633e-06,1.72,NaN
-7.46498808312497e-11,6.53856593828009e-06,1.72,NaN
-6.96736500259376e-11,8.70660793225809e-06,1.72,NaN
-6.03272425294247e-11,1.11703319560227e-05,1.72,NaN
-4.29697499580314e-11,1.09863072021209e-05,1.72,NaN
-2.75231801141222e-11,1.14422437981057e-05,1.72,NaN
-1.46976108682629e-11,1.13153193848281e-05,1.72,NaN
-9.92177814735974e-12,1.17045212210606e-05,1.72,NaN
-8.08886040992848e-12,1.13530981608525e-05,1.72,NaN
-6.6114618006044e-12,1.12639617926509e-05,1.72,NaN
-5.23916687160109e-12,1.1657709658066e-05,1.72,NaN
-3.06317527855523e-12,1.18942229378517e-05,1.72,NaN
1.80280424528986e-12,1.25688617044475e-05,1.72,NaN
1.04007491412546e-11,1.3844692037134e-05,1.72,NaN
2.01933202716649e-11,1.4499624381596e-05,1.72,NaN
2.5886956897699e-11,1.59050181564642e-05,1.72,NaN
2.96954874546478e-11,1.56366525920715e-05,1.72,NaN
3.49679367054232e-11,1.42538933556415e-05,1.72,NaN
3.64470814792587e-11,1.13859748587689e-05,1.72,NaN
3.73585944020732e-11,1.55666283976004e-05,1.72,NaN
3.85293159333589e-11,1.64923044578385e-05,1.72,NaN
4.23515937668817e-11,8.30218007821079e-06,1.72,NaN
4.50972496302694e-11,9.7365410382855e-06,1.72,NaN
4.622618545787e-11,2.00927563301668e-05,1.72,NaN
4.89114324301067e-11,1.77245791282483e-05,1.42,1
2.60050259674123e-11,1.81451649428115e-05,1.42,1
-1.56270801223511e-11,2.02354271226216e-05,1.42,1
-4.36479364789026e-11,1.82399143817657e-05,1.42,1
-6.40315305105771e-11,1.88340831286107e-05,1.42,1
-8.78745432104055e-11,1.72382060622748e-05,1.42,1
-1.04590297093298e-10,1.73190545250002e-05,1.42,1
-1.21629564044105e-10,1.6704730610119e-05,1.42,1
-1.3566001589128e-10,1.93658792158419e-05,1.42,1
-1.40064397921026e-10,1.68530967099142e-05,1.42,1
-1.4168711836023e-10,1.42920724084032e-05,1.42,1
-1.51842100715815e-10,1.55953511935792e-05,1.42,1
-1.63052584635687e-10,1.64130532472256e-05,1.42,1
-1.70945787538231e-10,1.77899927763347e-05,1.42,1
-1.77234114730607e-10,1.73350246078473e-05,1.42,1
-1.81534543328876e-10,1.67581626848229e-05,1.42,1
-1.84680216917911e-10,1.66129740361688e-05,1.42,1
-1.87347808876781e-10,1.66092776150742e-05,1.42,1
-1.8667501244698e-10,1.63271669550847e-05,1.42,1
-1.84217355527689e-10,1.55828221340352e-05,1.42,1
-1.87613456560047e-10,1.43913724163218e-05,1.42,1
-1.88342797084972e-10,1.39058411391204e-05,1.42,1
-1.84708480935382e-10,1.2872914249983e-05,1.42,1
-1.81808744307881e-10,1.30572647086055e-05,1.42,1
-1.84087671171815e-10,1.38052475220778e-05,1.42,1
-1.86319849150846e-10,1.40468213861501e-05,1.42,1
-1.90314164832657e-10,9.87771615041886e-06,1.42,1
-1.96706139361754e-10,8.54909302239017e-06,1.42,1
-2.06917829288529e-10,7.57707549480806e-06,1.42,1
-2.14205236942472e-10,6.13114433813047e-06,1.42,1
-2.19217122165456e-10,-5.84844697191454e-06,1.42,1
-2.29182309371747e-10,-6.03687436711696e-06,1.23,2
-2.35968734171393e-10,-6.29609598426467e-06,1.23,2
-2.41768496102696e-10,-8.39828834593779e-06,1.23,2
-2.47053662845284e-10,-1.01819856269212e-05,1.23,2
-2.51538074307728e-10,-1.08377381576208e-05,1.23,2
-2.55307225446288e-10,-7.40591268960841e-06,1.23,2
-2.56534697545488e-10,-5.71179935256905e-06,1.23,2
-2.62731100591172e-10,-4.54573850976891e-06,1.23,2
-2.73590559776756e-10,-7.91222580314022e-06,1.23,2
-2.90553377046829e-10,-8.20952340231659e-06,1.23,2
-3.14137586575112e-10,-6.77113091020426e-06,1.23,2
-3.37354011101691e-10,-7.74101437203326e-06,1.23,2
-3.59073697980795e-10,-9.05548122181849e-06,1.23,2
-3.82301190979188e-10,-1.04488994546151e-05,1.23,2
-4.04899693512461e-10,-1.04032045485127e-05,1.23,2
-4.28827508825657e-10,-1.03403102451144e-05,1.23,2
-4.34891697322078e-10,-1.06335921151779e-05,1.23,2
-4.37091339153172e-10,-9.2993760157376e-06,1.23,2
-4.47263214144223e-10,-9.31201201987844e-06,1.23,2
-4.6658179096149e-10,-7.40049428226803e-06,1.23,2
-4.8584151197892e-10,-6.98159620689463e-06,1.23,2
-5.11590194612676e-10,-4.64135919169562e-06,1.23,2
-5.26894741953752e-10,-4.8989268553854e-06,1.23,2
-5.41566783638962e-10,-5.05776449460141e-06,1.23,2
-5.505714176357e-10,-4.014133973101e-06,1.23,2
-5.57018932241653e-10,-1.65524729873867e-06,1.23,2
-5.60586615251213e-10,-5.59885391256638e-07,1.23,2
-5.64985420292512e-10,-5.83231315466119e-07,1.23,2
-5.64396056446418e-10,2.2024285635507e-06,1.23,2
-5.57714958770668e-10,5.66648804029378e-06,1.56,3
-5.49272864728269e-10,5.79717777618978e-06,1.56,3
-5.27102099463866e-10,5.421845357949e-06,1.56,3
-4.99041010535641e-10,5.34578113493673e-06,1.56,3
-4.84146833449774e-10,5.54263189932816e-06,1.56,3
-4.67157898793506e-10,5.7124851575056e-06,1.56,3
-4.66883165681717e-10,7.42868077252612e-06,1.56,3
-4.63295372455308e-10,7.75230690272217e-06,1.56,3
-4.50285303097535e-10,8.62236820746989e-06,1.56,3
-4.2168765660814e-10,7.23246336934769e-06,1.56,3
-3.42741636554579e-10,7.39907560537817e-06,1.56,3
-2.7403050434051e-10,7.32617958177518e-06,1.56,3
-2.25078548907358e-10,5.95292822826513e-06,1.56,3
-1.74622801515214e-10,5.78922228505564e-06,1.56,3
-1.4398097434088e-10,7.12226257247378e-06,1.56,3
-1.37692788052818e-10,7.59345409636926e-06,1.56,3
-1.24619268187571e-10,7.60734856684278e-06,1.56,3
-9.95906812947526e-11,7.65505006837614e-06,1.56,3
-9.33636791615329e-11,7.81940940171573e-06,1.56,3
-5.49323106145682e-11,6.27639439932997e-06,1.56,3
5.04242240581844e-11,6.40403961112639e-06,1.56,3
1.31858757417235e-10,4.69056673164283e-06,1.56,3
1.67456777794235e-10,4.40446052050743e-06,1.56,3
2.01866960993317e-10,2.19012292342166e-06,1.56,3
2.72820128007299e-10,2.45458522570467e-06,1.56,3
3.56119390656196e-10,3.18383728419794e-06,1.56,3
4.37312560064589e-10,1.85179792119108e-06,1.56,3
4.81329954795362e-10,-3.90315283510649e-07,1.56,3
4.80290015318373e-10,-1.11453611047701e-06,1.56,3
4.71208981902098e-10,-6.86950654963427e-07,1.56,3
4.61887790722482e-10,-3.13492660755316e-06,1.56,3
4.55376486518944e-10,-6.23846215911949e-06,1,4
4.51496597684488e-10,-5.32914752839585e-06,1,4
4.30221281213401e-10,-4.21408225402005e-06,1,4
3.99005088093256e-10,-3.66831544214289e-06,1,4
3.68369800043003e-10,-3.19775932441763e-06,1,4
3.24967568006555e-10,-2.92029283400467e-06,1,4
2.90858519494877e-10,-4.1733991613716e-06,1,4
2.46478648097631e-10,-7.72603201461981e-06,1,4
1.80886853312846e-10,-1.02026221557644e-05,1,4
9.89526511398134e-11,-9.89938934187272e-06,1,4
-2.35662512638862e-11,-4.53793062277208e-06,1,4
-1.10893411104193e-10,-1.76632444609836e-06,1,4
-1.97038138534124e-10,-1.28227800657343e-06,1,4
-2.65940141894061e-10,-6.71990466435825e-07,1,4
-2.93853075751474e-10,-1.35068226917092e-06,1,4
-2.79390623906045e-10,-1.55873404756147e-06,1,4
-2.58152303175414e-10,-1.28879343322479e-06,1,4
-2.5657944044907e-10,-8.56300278601727e-07,1,4
-2.74419610162039e-10,2.19348472905253e-07,1,4
-3.23516117406246e-10,1.3268903806283e-06,1,4
-4.28544233620067e-10,2.26406789663995e-06,1,4
-4.93591331989151e-10,2.86675715900166e-06,1,4
-5.2054626603805e-10,3.83224569538547e-06,1,4
-5.38978580363932e-10,4.03038316175176e-06,1,4
-6.12189277236632e-10,4.25454819882412e-06,1,4
-7.14170351522459e-10,3.96471039483941e-06,1,4
-8.10824890407851e-10,3.8845826366242e-06,1,4
-8.6547480142995e-10,3.91601397541519e-06,1,4
-8.7663765009753e-10,3.95864524890838e-06,1,4
-8.74372170260567e-10,3.99940410864335e-06,1,4
-8.73440262402419e-10,4.11773453373025e-06,0.87,5
-8.77328246016201e-10,4.14392685988428e-06,0.87,5
-8.91274892232727e-10,3.5799146730985e-06,0.87,5
-8.89279782388044e-10,2.89880450033141e-06,0.87,5
-8.51792711674229e-10,2.69118690331722e-06,0.87,5
-7.73125004672647e-10,2.66818613292311e-06,0.87,5
-6.90524124724394e-10,2.91515722823286e-06,0.87,5
-6.04622513468446e-10,3.27870458592565e-06,0.87,5
-5.20538220665275e-10,3.71618338654166e-06,0.87,5
-4.21104664538726e-10,4.14211452136275e-06,0.87,5
-3.48153934363918e-10,4.28574740622659e-06,0.87,5
-3.01206347864546e-10,-6.33364646001908e-07,0.87,5
-2.91120135533257e-10,-2.97023303499216e-06,0.87,5
-2.61208396066385e-10,-3.01038408317121e-06,0.87,5
-2.14905412787602e-10,-3.19624733874286e-06,0.87,5
-1.92028381140252e-10,-3.31103760610882e-06,0.87,5
-1.93152474789956e-10,-3.0726148371192e-06,0.87,5
-2.15628119709605e-10,-3.00156922600437e-06,0.87,5
-2.36233471119747e-10,-3.04557598492286e-06,0.87,5
-2.21050201684928e-10,-3.69390681233573e-06,0.87,5
-1.92320412365131e-10,-4.18521672396127e-06,0.87,5
-1.63721633024998e-10,-4.63347592364827e-06,0.87,5
-1.55571405139127e-10,-4.82440914321149e-06,0.87,5
-1.4035466256151e-10,-4.51859114483093e-06,0.87,5
-1.44057608868864e-10,-2.05029880007576e-06,0.87,5
-1.46999753523195e-10,-1.50091121124739e-06,0.87,5
-1.24459437461204e-10,-1.29619139634703e-06,0.87,5
-9.29602432014295e-11,-1.11421458484033e-06,0.87,5
-7.90670844209548e-11,-9.61098301389353e-07,0.87,5
-6.43685356726641e-11,-4.74855338870652e-07,0.87,5
-5.09294968531145e-11,-1.78082921038043e-07,0.87,5
-3.68410093894672e-11,7.83855352094541e-08,-0.13,6
-2.04631523521387e-11,3.68771840817698e-07,-0.13,6
9.99182774642342e-12,5.95670707062596e-07,-0.13,6
2.892177602004e-11,9.24738254503835e-07,-0.13,6
1.11202614402545e-11,1.27582004790966e-06,-0.13,6
-4.48123702124376e-11,1.45450384604661e-06,-0.13,6
-8.44224195275744e-11,1.63791044342e-06,-0.13,6
-1.20388689852868e-10,1.87350651138456e-06,-0.13,6
-1.53361182746272e-10,1.66780209707223e-06,-0.13,6
-1.93599590293587e-10,1.54974834428808e-06,-0.13,6
-1.93852776206682e-10,1.56898057854165e-06,-0.13,6
-1.73389573674742e-10,1.64891529904989e-06,-0.13,6
-1.43932791638347e-10,1.67729736546971e-06,-0.13,6
-1.08727367244766e-10,1.66549634092704e-06,-0.13,6
-1.07444903210807e-10,1.6479396687549e-06,-0.13,6
-1.04795530635458e-10,1.62271727141425e-06,-0.13,6
-9.80136387496492e-11,1.56806131777198e-06,-0.13,6
-8.1942178685933e-11,1.50841272600973e-06,-0.13,6
-6.26362114260851e-11,1.88903544862644e-06,-0.13,6
-6.24173138232064e-11,2.54547533001844e-06,-0.13,6
-8.17368727279704e-11,2.74701063940538e-06,-0.13,6
-1.06661253509795e-10,2.91499613023175e-06,-0.13,6
-1.20114933436179e-10,2.74245172507315e-06,-0.13,6
-1.3197382271405e-10,1.6974878490016e-06,-0.13,6
-1.30098223738472e-10,6.05949025749724e-07,-0.13,6
-1.20039077814298e-10,3.56853319769628e-06,-0.13,6
-1.16704762260107e-10,4.11162001204264e-06,-0.13,6
-1.28822556686845e-10,4.311213353016e-06,-0.13,6
-1.28373525275247e-10,4.61774529683844e-06,-0.13,6
-1.29757208704568e-10,4.48373538378024e-06,-0.13,6
-1.27593923879589e-10,4.42308670705808e-06,-0.35,7
-1.13511402806569e-10,4.63678670735423e-06,-0.35,7
-1.17746778623331e-10,4.56234604493159e-06,-0.35,7
-1.33686175704797e-10,4.50318793927573e-06,-0.35,7
-1.54138474548391e-10,4.57622685930286e-06,-0.35,7
-1.68759958760762e-10,5.16624276742505e-06,-0.35,7
-1.71990513493741e-10,6.28237293917271e-06,-0.35,7
-1.7624337778533e-10,6.11165608192912e-06,-0.35,7
-1.8192740445028e-10,5.73807113437696e-06,-0.35,7
-1.87413969078284e-10,5.70880869778209e-06,-0.35,7
-1.93245840720779e-10,5.60562045105722e-06,-0.35,7
-2.07622230991267e-10,5.56795475752979e-06,-0.35,7
-2.22011099529603e-10,5.59764808365513e-06,-0.35,7
-2.27368903478395e-10,5.53806786972077e-06,-0.35,7
-2.36610641270512e-10,5.51221982069929e-06,-0.35,7
-2.48744331014245e-10,5.47995035230867e-06,-0.35,7
-2.59103623230241e-10,5.59838692874027e-06,-0.35,7
-2.59997405915771e-10,5.85552836299808e-06,-0.35,7
-2.54270399477447e-10,6.1956522424759e-06,-0.35,7
-2.3510678024816e-10,6.18943711027599e-06,-0.35,7
-2.09048857810552e-10,5.58836567219266e-06,-0.35,7
-1.86726411703288e-10,5.29952153084023e-06,-0.35,7
-1.64779014032449e-10,5.03211739931802e-06,-0.35,7
-1.47670380749966e-10,5.09258731072865e-06,-0.35,7
-1.28641930156494e-10,5.10013429306442e-06,-0.35,7
-1.07433393620687e-10,3.77702430084429e-06,-0.35,7
-8.7675918903643e-11,2.44759991991641e-07,-0.35,7
-6.48636592466064e-11,-2.04253039913577e-07,-0.35,7
-4.61783396223571e-11,-1.30229262775986e-07,-0.35,7
-3.5273079463788e-11,-5.25590594970885e-07,-0.35,7
-2.32772272050457e-11,-8.0735108813981e-07,-0.35,7
-1.69938123731038e-11,-9.50238210311195e-07,0.01,8
-2.73828296100133e-11,-1.35282400921204e-06,0.01,8
-2.75877965592591e-11,-1.51430201942477e-06,0.01,8
-2.00622405215234e-11,-1.55106707934015e-06,0.01,8
-8.88785827274998e-12,-1.83262675847952e-07,0.01,8
3.19043231878986e-12,-7.1690778244123e-07,0.01,8
1.0325455625738e-11,-1.65290554427543e-06,0.01,8
8.84476232886251e-12,-2.4918432561651e-07,0.01,8
1.20570234311383e-11,-1.38455762120099e-07,0.01,8
2.41275954901201e-11,-4.76093688792513e-07,0.01,8
3.52116481947883e-11,-4.35898705041822e-07,0.01,8
4.78340598435974e-11,-4.19169323183084e-07,0.01,8
6.00562976060359e-11,-5.96631718811438e-07,0.01,8
6.8277129368188e-11,-6.9056728388417e-07,0.01,8
7.98689621485818e-11,-6.66671937740676e-07,0.01,8
9.04123785451268e-11,-1.27061710950732e-07,0.01,8
9.89030809840784e-11,1.03944751358119e-06,0.01,8
9.92801401735867e-11,1.31565902743054e-06,0.01,8
9.54331681291487e-11,2.4691912424286e-06,0.01,8
8.65002205575352e-11,2.99879079715592e-06,0.01,8
7.58633084057012e-11,4.26147328208409e-06,0.01,8
6.94702900207418e-11,4.17138665021131e-06,0.01,8
6.05731554642754e-11,4.41940784487015e-06,0.01,8
5.50189453909819e-11,5.11917077139028e-06,0.01,8
4.84373085181363e-11,5.44010970231231e-06,0.01,8
5.20724840324395e-11,6.39890626835714e-06,0.01,8
5.66329740516241e-11,7.23424312277008e-06,0.01,8
6.25802821301886e-11,7.54103362468924e-06,0.01,8
9.10270097527375e-11,7.18825335214972e-06,0.01,8
1.22896625325881e-10,7.23230518185247e-06,0.01,8
1.50220569508405e-10,7.23186354878163e-06,0.01,8
1.67928886868129e-10,7.13486546216961e-06,0.18,9
1.80402056583366e-10,7.09524865326565e-06,0.18,9
1.89000744938063e-10,7.57213639951079e-06,0.18,9
1.9170190624312e-10,8.00825632026071e-06,0.18,9
1.95448392359735e-10,6.38186774718469e-06,0.18,9
2.02522843375773e-10,6.07792433965574e-06,0.18,9
2.14929558551192e-10,5.71051616605594e-06,0.18,9
2.28074134399303e-10,4.02475735324341e-06,0.18,9
2.30676851154357e-10,3.67520637060018e-06,0.18,9
2.22539240253166e-10,3.49648552818144e-06,0.18,9
2.15465829888076e-10,3.57097805857245e-06,0.18,9
2.07090701136923e-10,3.8935180594765e-06,0.18,9
1.98984667473299e-10,4.45663545234529e-06,0.18,9
1.90590071360242e-10,4.9307877689643e-06,0.18,9
1.79261467066592e-10,5.02111646734567e-06,0.18,9
1.73912160088441e-10,4.51879862052013e-06,0.18,9
1.69641399270298e-10,3.05385238800311e-06,0.18,9
1.65120681261334e-10,2.30962118725216e-06,0.18,9
1.59000515425825e-10,7.66375337786974e-07,0.18,9
1.49609594039751e-10,-2.28559745897801e-08,0.18,9
1.39032973204496e-10,-1.58174644687891e-06,0.18,9
1.37854874753998e-10,-1.93429643582829e-06,0.18,9
1.4011306710412e-10,-2.32799461382625e-06,0.18,9
1.3835070440618e-10,-3.10132516553926e-06,0.18,9
1.4429060091176e-10,-3.32334672082236e-06,0.18,9
1.38342340169864e-10,-4.24033237973356e-06,0.18,9
1.26490488782141e-10,-4.78969134610337e-06,0.18,9
1.05230032796818e-10,-3.32750063743566e-06,0.18,9
6.45843529560634e-11,-2.91688750406654e-06,0.18,9
2.56505068081893e-11,-1.98027586520512e-06,0.18,9
-6.22496663616369e-12,-1.07910225925817e-06,0.43,10
-2.62815314070063e-11,-9.65330898026181e-07,0.43,10
-4.22374911195039e-11,-1.2477939087936e-06,0.43,10
-5.70192364528019e-11,-1.77686156047991e-06,0.43,10
-7.00102203320204e-11,-2.20513576178756e-06,0.43,10
-8.32348089218389e-11,-2.21706169101426e-06,0.43,10
-9.8032890446253e-11,-2.04216611171887e-06,0.43,10
-1.1080776223065e-10,-1.23825293224759e-06,0.43,10
-1.26530019792978e-10,-2.45010550377286e-07,0.43,10
-1.32345560128035e-10,-3.77324558666653e-07,0.43,10
-1.33065671944416e-10,-5.10684020489829e-07,0.43,10
-1.34449985673557e-10,-8.28624571012702e-07,0.43,10
-1.35707641981587e-10,-1.42918139038916e-06,0.43,10
-1.40113971836177e-10,-1.70963447911833e-06,0.43,10
-1.45322141173083e-10,-1.94002256975044e-06,0.43,10
-1.51411848988159e-10,-1.82667301880398e-06,0.43,10
-1.58569253666871e-10,-1.85342181720712e-06,0.43,10
-1.63948846821e-10,-1.51229248637512e-06,0.43,10
-1.66937918879051e-10,-1.6261387962606e-06,0.43,10
-1.68612189775298e-10,-1.94494702376703e-06,0.43,10
-1.67874834258152e-10,-2.38614472932316e-06,0.43,10
-1.59833920567318e-10,-2.46813051402063e-06,0.43,10
-1.5868513580987e-10,-1.71745593253129e-06,0.43,10
-1.61072900201423e-10,-1.26741677899005e-06,0.43,10
-1.62008541611813e-10,-1.09073754500025e-06,0.43,10
-1.73469842341577e-10,1.06297152448787e-05,0.43,10
-1.87202372443235e-10,1.53490302835583e-05,0.43,10
-1.9629288915017e-10,1.59263316704056e-05,0.43,10
-1.96329842422968e-10,1.67685220895394e-05,0.43,10
-1.59663971529582e-10,1.97126534377121e-05,0.43,10
-1.25984966644875e-10,1.91871359150235e-05,0.43,10
-8.85456456140559e-11,1.79945498162522e-05,0.54,11
-6.58891747675124e-11,1.75630976242623e-05,0.54,11
-5.13577116745691e-11,1.74567909151875e-05,0.54,11
-3.44570244669133e-11,1.70334210560627e-05,0.54,11
4.31862676322185e-12,1.64823248256858e-05,0.54,11
3.15269502830608e-11,1.59772352718651e-05,0.54,11
4.61787632204639e-11,1.6003278106442e-05,0.54,11
7.1338814722764e-11,1.54270960665078e-05,0.54,11
1.32144314023292e-10,1.44542067659681e-05,0.54,11
1.71686152831131e-10,1.54115735564868e-05,0.54,11
2.02012758244259e-10,2.25939230457166e-05,0.54,11
2.2481342838163e-10,2.78110467567528e-05,0.54,11
2.35044066402964e-10,3.38624612531392e-05,0.54,11
2.3879149378766e-10,3.52442145027758e-05,0.54,11
2.43008329846473e-10,3.48193767127595e-05,0.54,11
2.462373883423e-10,3.47867967789675e-05,0.54,11
2.49526586638565e-10,3.42806203810309e-05,0.54,11
2.61408636987899e-10,3.38077959560963e-05,0.54,11
2.7152702900943e-10,3.36700249386164e-05,0.54,11
2.76096373484558e-10,3.34481676723277e-05,0.54,11
2.78782602696907e-10,3.41278949626453e-05,0.54,11
2.74039971942351e-10,3.59520883891775e-05,0.54,11
2.71798204442468e-10,3.59236503325219e-05,0.54,11
2.77700916310958e-10,3.68030664073299e-05,0.54,11
2.8382268775768e-10,3.64028784125774e-05,0.54,11
3.21312477012104e-10,2.45506513578596e-05,0.54,11
3.5596395819148e-10,1.99649149037384e-05,0.54,11
3.707501600243e-10,1.86594311970762e-05,0.54,11
3.71908449418155e-10,1.55052705102357e-05,0.54,11
3.35055840436433e-10,1.24835690563621e-05,0.54,11
3.03417408866479e-10,1.45002314748099e-05,0.48,12
2.69348027386272e-10,1.82448069541581e-05,0.48,12
2.46602089534729e-10,1.94363851927319e-05,0.48,12
2.42074765546154e-10,1.98308594779235e-05,0.48,12
2.49556278287672e-10,1.99211760935306e-05,0.48,12
2.33326846815925e-10,1.98922940691437e-05,0.48,12
2.21733474323462e-10,1.98176935063802e-05,0.48,12
2.15057946453082e-10,1.90253061766494e-05,0.48,12
1.87490015000857e-10,2.04836512402956e-05,0.48,12
1.24744425922431e-10,2.39833230033899e-05,0.48,12
8.31641896924922e-11,2.56651028357402e-05,0.48,12
5.78981103346678e-11,2.16498617462991e-05,0.48,12
3.94058378913801e-11,1.61553824672186e-05,0.48,12
3.26615119053758e-11,9.86531660440248e-06,0.48,12
3.64914556192924e-11,7.84231033449237e-06,0.48,12
4.61699321451337e-11,7.67074437835444e-06,0.48,12
5.13367472412191e-11,6.93679617835168e-06,0.48,12
5.54419322340734e-11,7.67167149730393e-06,0.48,12
5.10445168436325e-11,8.26281081527914e-06,0.48,12
4.88632531614105e-11,8.24141327005614e-06,0.48,12
5.41813475500264e-11,8.2478293314637e-06,0.48,12
6.42199249037306e-11,8.14914150187909e-06,0.48,12
7.68089726820594e-11,6.35332453538955e-06,0.48,12
8.2970006913724e-11,5.29782360907051e-06,0.48,12
